source,movie,subtitle_id,line_index,context,masked_line,gold_line,gold_pronoun
IndicDialogue,Shehzada,1958077493,874,"तुम…
तुम्हारे पिता…
अफ़सोस, वो मेरे पिता नहीं हैं।
वो मेरे बाबा हैं।
वहाँ।",-कहिए। -वो ____ पिता नहीं…,-कहिए। -वो तुम्हारे पिता नहीं…,तुम्हारे
IndicDialogue,Good Newwz,1956816836,1480,"ये हमारा गुसलखाना है। बाईं ओर स्वीच है। चालू कर लीजिए।
और किसी भी चीज़ की ज़रूरत हो तो
पुकार लीजिएगा।
हे-हे-हे।
ओह, ले। भाभी जी।",____ लिए पिन्नियाँ।,आपके लिए पिन्नियाँ।,आपके
IndicDialogue,Jaadugar,1957742927,1845,"खैर…
चलती हूँ।
आज सपने में… कल, ग्राउंड पे मिलती हूँ।
दिशा…
मैं… मैं बुरा आदमी नहीं हूँ यार।",कल के बाद हो सकता है ____…,कल के बाद हो सकता है तुझे…,तुझे
IndicDialogue,Axone,1956818787,673,"चार साल हो गए रिश्ता टूटे। तुमने अभी तक उसे माफ नहीं किया?
मिनम से मुझे कोई समस्या नहीं है। ठीक है?
तुम और मिनम दोस्त हो।
-  मैंने कभी शिकायत की? -  हाँ, करते हो।
क्योंकि जब भी हमारा झगड़ा होता है तुम उसके पास जाती हो सलाह माँगने।",-  ____ ऐसा कैसे कर सकती हो? -  हमेशा नहीं जाती।,-  तुम ऐसा कैसे कर सकती हो? -  हमेशा नहीं जाती।,तुम
IndicDialogue,Shehzada,1958077493,757,"बस मैम नहीं।
थोड़ा टाइम लगेगा, मैम।
थोड़ा टाइम लगेगा…
बू बू।
♪ इश्क में तूने जाने क्या ऐसी चीज़ पिला दी ♪",♪ ले चल जहाँ ले जाना है ____ है आज़ादी ♪,♪ ले चल जहाँ ले जाना है तुझको है आज़ादी ♪,तुझको
IndicDialogue,Madam Chief Minister,1957179704,1052,"हमारे पार्टी के सभी विधायकों को सीएम उठाकर ले गई।
उठा ले गई मतलब?
अरे मतलब तारा हमारे सभी विधायकों का अपहरण करके ले गई भाईसाहब।
-कहाँ ले गई? -शासकीय अतिथि गृह।
और सुना है, कल सुबह गवर्नर के सामने परेड कराएगी अपने समर्थन में।",पार्टी तोड़ दी ____ भाईसाहब उसने।,पार्टी तोड़ दी आपकी भाईसाहब उसने।,आपकी
IndicDialogue,Jaadugar,1957742927,1135,"उसी के लिए तो कर रहा हूँ ये सब।
बोल देना गुरु जी और होने वाले ससुर जी को,
बेटी का हाथ मिले ना मिले…
बेटी की मुस्कान तो लेके रहूँगा।
मीनू हॉस्पिटल में है।",____ उसे सीधा ही मना कर दो ना। ये सब करवाने की क्या ज़रूरत है?,आप उसे सीधा ही मना कर दो ना। ये सब करवाने की क्या ज़रूरत है?,आप
IndicDialogue,Axone,1956818787,360,"सवाल यह है कि मिनम को कैसे पसंद है?
मैंने कहा था तुमसे कि ज़ोरेम ने जो बोला उसे लिख लेना।
मुझे पता है कैसे बनाना है, ठीक है?
नहीं, तुम्हें नहीं पता।
इसलिए मैंने कहा था कि, ""ज़ोरेम को बनाने दो।""",लेकिन नहीं ____ खुद बनाना था,लेकिन नहीं तुम्हें खुद बनाना था,तुम्हें
IndicDialogue,Jaadugar,1957742927,769,"पर आज, दिल से बोल रहा हूँ।
आई लव यू।
और ऐसा नहीं है कि तू मेरा पहला प्यार है।
प्यार तो पहले भी कई हुए हैं।
पर… ऐसा नहीं हुआ।","____ जब शाम को मिलने बुलाती है,","तू जब शाम को मिलने बुलाती है,",तू
IndicDialogue,Indoo Ki Jawani,1957132233,1963,"आ जाओ बाहर।
जा रहे थे।
मैं वापस आऊँगा अगर मुझे और जानकारी चाहिए, ठीक है?
मैं अब जा रहा हूँ।
- शुक्रिया, सर। - शुक्रिया, सर।",दरअसल… क्या ____ ठीक हो?,दरअसल… क्या तुम ठीक हो?,तुम
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,304,"भाई, इतना प्यार मुझसे माँ का हैंडल नहीं होता
ये तो उससे भी एक्स्ट्रा है, भाई। मैं नहीं कर पाऊँगा।
तू पागल है क्या?
अगले हफ़्ते बैचलर्स के लिए जा रहे हैं
भाई, मैं नहीं कर पाऊँगा, भाई!",-____ चू... - चलो।,-तू चू... - चलो।,तू
IndicDialogue,Jaane Jaan,1958289341,801,"जिसने आपको ये तस्वीर दी है न,
आप उनसे पूछ सकते हो।
म्म-हम्म।
अह।
माफ़ कीजियेगा।",मुझे ____ फिर भी पूछना पड़ेगा कि,मुझे आपसे फिर भी पूछना पड़ेगा कि,आपसे
IndicDialogue,Hit the First Case,1957795759,192,"पर अगर किसी को बताऊँगा ना…
वो सिर्फ तुम ही हो।
ठीक है।
जब तुम्हें ठीक लगे।
मैं तुम्हें फोर्स नहीं कर रही हूँ।","जब ____ ठीक लगे, बता देना।","जब तुम्हें ठीक लगे, बता देना।",तुम्हें
IndicDialogue,Haseen Dillruba,1957295757,1589,"‎ रिशू भैया! दरवाज़ा बंद कर दो।
‎ फिर मुझे रुहिना दिखी।
‎खीर बनाऊँगी शाम को। आपके घर भिजवाती हूँ।
‎- अरे वाह। ‎- बस उसके बाद मैं रिक्शे में बैठ गई।
‎जिस कसाई से रान लिया था, ‎उससे मेरी बहस हो गई थी।",‎____ चाकू में ज़ंग लगा है।,‎आपके चाकू में ज़ंग लगा है।,आपके
IndicDialogue,Guilty,1956804853,1372,"‎मुझे छोड़ दो, यार! मैंने कुछ नहीं किया है, यार!
‎तुम लोगों को क्या चाहिए?
‎आप लोगों को कुछ चाहिए क्या, यार? ‎मैंने कुछ नहीं किया है!
‎मादरचोद, तुझे क्या लगा तू बच जाएगा?
‎तेरा जन्मदिन है, केपी मेहता।","‎साले, ____ लगा हम पार्टी नहीं करेंगे?","‎साले, तुझे लगा हम पार्टी नहीं करेंगे?",तुझे
IndicDialogue,Indoo Ki Jawani,1957132233,917,"हाँ, मम्मी?
हाँ बेटा, कैसी है?
सब ठीक है ना?
हाँ बस अभी सोने जा रही थी।
चल तू सो जा, मेरी तो नींद उड़ गई है।",____ तो पता है मौसी का घर छोटा है। कमरे कम हैं।,तुम्हें तो पता है मौसी का घर छोटा है। कमरे कम हैं।,तुम्हें
IndicDialogue,Jaane Jaan,1958289341,1648,"मैं कह रहा हूँ, खून उसने किया है,
लाश को ठिकाने लगाने का काम किसी और को दिया है।
किसको?
कोई सबूत है हमारे पास? तुम्हारे पास कुछ है?
कुछ नहीं है हमारे पास।","____ फालतू में, मिसेज़ डिसूज़ा को बदनाम कर रहे हो।","आप फालतू में, मिसेज़ डिसूज़ा को बदनाम कर रहे हो।",आप
IndicDialogue,Good Newwz,1956816836,1322,"और तुम लोग बहुत घटिया हो, यार।
मैं तो अब भी कह रहा हूँ, वो मिठाई के डिब्बे में आरडीएक्स है।
ये सब क्या था, वरुण?
क्या था मतलब?
हम टीम हैं। टीम की एकता दिखा रहा था उनको।","____ चाहते हो इस बच्चे को नौ महीने पेट में रखूँ, दर्द सहूँ, डिलिवर करूँ और फिर...","तुम चाहते हो इस बच्चे को नौ महीने पेट में रखूँ, दर्द सहूँ, डिलिवर करूँ और फिर...",तुम
IndicDialogue,Jaane Jaan,1958289341,1748,"वो खुद मुझे बताती थी, छुपके।
बनती ऐसे थी जैसे अपनी बेटी से बात कर रही हो, लेकिन असल में अपने दिल की बात मुझे बताती थी।
मुझे पता भी नहीं था।
तारा मेरी बेस्ट फ्रेंड है,
मैं उसे सब कुछ बताती हूँ।","तो इस तरह ____, मिसेज़ डिसूज़ा के बारे में सब कुछ पता चलता था ?","तो इस तरह तुम्हें, मिसेज़ डिसूज़ा के बारे में सब कुछ पता चलता था ?",तुम्हें
IndicDialogue,Axone,1956818787,926,"- हैलो मिनम! - हैलो।
मैं तुम्हें बाद में कॉल करती हूँ।
-  नहीं, तुम लोग हो कहाँ? - हाँ?
यहाँ कोई नहीं है।
तुम यहाँ नहीं हो। चांबी नहीं है। चल क्या रहा है?","और मैंने सोचा, तुमने कहा था कि ____ घर सजाने में व्यस्त थी,","और मैंने सोचा, तुमने कहा था कि तुम घर सजाने में व्यस्त थी,",तुम
IndicDialogue,Hit the First Case,1957795759,1262,"डॉक्टर, एक सेकंड। शीला, नेहा कहाँ है?
शीला! शीला, नेहा कहाँ है, शीला?
शीला, प्लीज़! शीला, नेहा कहाँ है?
-नेहा कहाँ है? -विक्रम!
नेहा।",____ पागल हो गया है क्या?,तू पागल हो गया है क्या?,तू
IndicDialogue,Jaane Jaan,1958289341,401,"अंजान आदमी
मतलब डर
मतलब कॉकरोच।
इसलिए,
अंजान आदमी मतलब कॉकरोच।",और ____ ही ने कहा कि आपने कॉकरोच को मार दिया है।,और आप ही ने कहा कि आपने कॉकरोच को मार दिया है।,आप
IndicDialogue,Dhamaka,1957450323,1107,"‪मैं समझ सकता हूँ आप पुलिस पर भरोसा नहीं ‪करते, पर दिक्कत ये है कि आप जब लाइव जाएंगे
‪और अगर आपको कुछ हो जाता है,
‪तो इसका मतलब होगा आतंकवादी से हारना।
‪तो आप उसे कैसे पकडेंगे?
‪हमें कॉल ट्रेस करने में ‪थोड़ा समय लग जाएगा।",‪____ उसे कैसे पकडेंगे?,‪आप उसे कैसे पकडेंगे?,आप
IndicDialogue,Haseen Dillruba,1957295757,1348,"‎♪  मेरी लकीरें अब  ♪
‎♪  है तेरे हाथों में  ♪
‎♪  बन जाऊँ साया तेरा  ♪
‎♪  मुस्कुराने  ♪
‎♪  का बहाना  ♪",‎♪  दे दूँ ____ नया-नया  ♪,‎♪  दे दूँ तुझे नया-नया  ♪,तुझे
IndicDialogue,Jaane Jaan,1958289341,170,"""कोई शक?""
ओ-हो-हो। बहुत अच्छे!
बहुत अच्छे।
ये थोड़ा कम कर न!
क्या चाहिए?",____ और…,आपका और…,आपका
IndicDialogue,Guilty,1956804853,212,"‎हम क्या बकलोल दिखते हैं तुमको? हां?
‎ओपनिंग ऐक्ट हम कर रहे हैं।
‎-तुम प्रैक्टिस करके क्या उखाड़ लोगे? ‎-हां, बता।
‎-हटो यहां से। ‎-बकलोल दिखती है?
‎वीजे, आसिफ़ शेख़ ना फ़ाडू लिरिसिस्ट ढूंढ रहा है।",‎और ____ बेटर गानें पूरे डीयू में कोई नहीं लिखता।,‎और तुमसे बेटर गानें पूरे डीयू में कोई नहीं लिखता।,तुमसे
IndicDialogue,Hit the First Case,1957795759,1275,"बैठ जा।
जस्टिस राठौर की परमिशन लाओ, या चीफ जस्टिस ऑफ इंडिया की,
मैं नहीं आने वाला दोबारा नार्को के लिए।
बेवकूफ कहीं के।
गुंडे भर्ती कर रखे हैं डिपार्टमेंट ने।",उसे ____ पूछना चाहिए था। अब आपको उससे बात करनी चाहिए।,उसे आपसे पूछना चाहिए था। अब आपको उससे बात करनी चाहिए।,आपसे
IndicDialogue,Axone,1956818787,1140,"तो मैं क्या करूँ किटी पार्टी में जा रही
- इधर-उधर से भी निकल सकती थी? - पीछे जा अपनी छत लेकर!
पौधों को लेकर पीछे जा!
-  छत को धक्का दे दो। पीछे कर दो! -
अभी तू क्यों पापा की चिंता करता है!",पापा को मैं देखता हूँ। ऐसा मक्खन लगाऊँगा ना ____ देख अभी!,पापा को मैं देखता हूँ। ऐसा मक्खन लगाऊँगा ना तू देख अभी!,तू
IndicDialogue,Shehzada,1958077493,1238,"मैं ऐसे लोगों के मुँह नहीं लगता।
मैं तो लग सकता हूँ ना।
मतलब?
चलो, चल के बात करते हैं उससे।
चलें क्या?",____ ही ने तो कहा था घूमना है?,आप ही ने तो कहा था घूमना है?,आप
IndicDialogue,Ginny Weds Sunny,1956951114,1728,"‎हम्म।
‎ठीक है।
‎अच्छा चल,
‎अब तू मुझसे माफ़ी माँग।
‎मैं ठीक थी और तू गलत।",‎कैसे हो ____?,‎कैसे हो आप?,आप
IndicDialogue,Jaane Jaan,1958289341,662,"लेकिन आप लैंडलाइन पे क्यों फ़ोन कर रहे हैं?
कोई परेशानी है?
नहीं।
पर हो सकती है।
-वो आपका दोस्त? -जी।",आज ____ पीछा करते हुए आपके घर तक आया था।,आज आपका पीछा करते हुए आपके घर तक आया था।,आपका
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1572,"कोई श्राप लगा है जैसे ज़िंदगी भर अकेले रहने का।
क्या कमी है मुझमें, मिक्की?
नहीं, आन्या, ये गलत है।
तुम बहुत प्यारी हो।
तुम देखना,","एक दिन ____ मुझसे भी अच्छा लड़का मिलेगा,","एक दिन तुम्हें मुझसे भी अच्छा लड़का मिलेगा,",तुम्हें
IndicDialogue,Jaadugar,1957742927,961,"ठीक है?
दिशा के यहाँ जाना है। चाबी दे।
दिशा।
मैं सिर्फ ""आई लव यू"" बोलने वालों में से नहीं हूँ।
मीनू, तू यहाँ-- मीनू मैं सिर्फ तुझे समझा रही थी।","तेरा रजिस्ट्रेशन है, ____ जा यहाँ से।","तेरा रजिस्ट्रेशन है, तू जा यहाँ से।",तू
IndicDialogue,Good Newwz,1956816836,218,"-मेरे इंस्टाग्राम पर बाढ़ आ जाएगी। -हा-हा-हा
माफ़ कीजिए।
-आप यहाँ बैठ जाएँ। - हम ठीक हैं।
ये मेरी पत्नी हैं।
तो फिर आप मेरी सीट पर बैठ जाएँ।",माफ़ कीजिए। ____ क्या कर रहे हैं?,माफ़ कीजिए। आप क्या कर रहे हैं?,आप
IndicDialogue,Indoo Ki Jawani,1957132233,1950,"-लेकिन हम उसके लिए यहाँ हैं। -हम सुरक्षा करेंगे…
-जाइए आप! -हम…
चौटाला इन्हें यहाँ से बाहर निकालो।
-लेकिन हम उसके लिए यहाँ हैं। -हम सुरक्षा करेंगे…
-चौटाला। -घर जाओ और अपनी हड्डियों को आराम दो।","-____ माँ इंतज़ार कर रही होंगी, घर जाओ। -ठीक है।","-तुम्हारी माँ इंतज़ार कर रही होंगी, घर जाओ। -ठीक है।",तुम्हारी
IndicDialogue,Darlings,1957768015,871,"‎आपको पोनी पसंद नहीं है न, इसलिए बाँधा है।
‎रमन काका मिले थे। ‎कह रहे थे कि बिल्डर ने कहा
‎अगर सारी सोसायटी के लोग नहीं माने ‎तो बिल्डिंग का रीडेवलपमेंट नहीं होएगा।
‎मैंने कहा कैसे नहीं होएगा? ‎हमज़ा तो मान गए।
‎-दस्तख़त करो। ‎-हाथ खोल, साली, नहीं तो जान से जाएगी।",‎-दस्तख़त करो। ‎-सुन नहीं रही ____?,‎-दस्तख़त करो। ‎-सुन नहीं रही तू?,तू
IndicDialogue,Jaane Jaan,1958289341,1210,"मिसेज़ डिसूज़ा…
-ज्यादा तीखा  तो नहीं है? -नहीं।
अजीत को मारने कोई कलिम्पोंग क्यों आएगा?
आपका काम भी मैं करूँ?
हम्म। आपको जाना है।","मैं बस, ये कहने के लिए ____ पास आया…","मैं बस, ये कहने के लिए आपके पास आया…",आपके
IndicDialogue,Indoo Ki Jawani,1957132233,1682,"इसे भी अंग्रेज़ी आती है।
तुझे क्या लगा तू अंग्रेज़ी में बोलेगा तो इसे नहीं समझेगा।
तू चाहे जो भी कर ले, मैं तेरे मंसूबों को कामयाब होने नहीं दूँगी।
मंसूबे?
मेरे क्या मंसूबे हैं?",दोस्ती का नाटक करके ____ इंडिया में अपना झंडा गाड़ना चाहता है।,दोस्ती का नाटक करके तू इंडिया में अपना झंडा गाड़ना चाहता है।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1741,"मुझसे पूछना था,
मुझे ओके है या नहीं?
बैंगलोर में जॉब लेने के लिए बैंगलोर जाना पड़ेगा न।
उसके लिए बैंगलोर में रहना पड़ेगा।
और हम अभी दिल्ली में रहते हैं।",तो अगर ____ बैंगलोर में जॉब लेगी,तो अगर तू बैंगलोर में जॉब लेगी,तू
IndicDialogue,Dhamaka,1957450323,787,"‪जैसा मैं बोलता हूँ ठीक ‪वैसा करते रहिएगा। हाँ?
‪और अब से टैरर या टैररिस्ट ‪शब्द इस्तेमाल मत करना।
‪ वो भड़क सकता है।
‪बंधकों का फुटेज दिखाओ।
{\an8}‪अ, रघुबीर जी, अगर आप ‪ये फुटेज देख पा रहे हैं,",‪तो ____ दिख रहा होगा ‪कि यहाँ पे दस से ज़्यादा लोग फंसे हुए हैं।,‪तो आपको दिख रहा होगा ‪कि यहाँ पे दस से ज़्यादा लोग फंसे हुए हैं।,आपको
IndicDialogue,Ginny Weds Sunny,1956951114,267,"‎ आ गया तू?
‎लो, मैं दो घंटे खड़ा होके ‎काम करवाके लाया हूँ सर पे उसके।
‎-चल दिखा। ‎-देखो। लो, लो-लो। मज़ाक है कोई।
‎शुक्रिया बेटा।
‎आंटी, शुक्रिया  बोल के आप छोटा महसूस कराते हो।",‎-मैं ____ अपना नहीं हूँ? ‎-हाँ हाँ।,‎-मैं आपका अपना नहीं हूँ? ‎-हाँ हाँ।,आपका
IndicDialogue,Madam Chief Minister,1957179704,1378,"-काम की बात कीजिए कुशवाहा जी। -दिल्ली में राष्ट्रपति से मिलकर आ रहे हैं।
एक दो दिन में सीबीआई जाँच का आदेश होने ही वाला है।
आप तो अच्छी तरह जानते हैं कि हमारी पार्टी कैसे टूटी और इन्दु का क्या हुआ।
ऐसे कायदे से तो जाँच आपकी भी होनी चाहिए खान साहब।
करवा लीजिए ना।",-किसने रोका है ____? -एक मिनट।,-किसने रोका है आपको? -एक मिनट।,आपको
IndicDialogue,Indoo Ki Jawani,1957132233,985,"आप प्लीज़ बैठ जाइये।
मेरे कहने का वो मतलब नहीं है।
खाना खाकर जाइए।
सॉरी।
हैप्पी टी स्टॉल","____ पागल है, इंदू।","तू पागल है, इंदू।",तू
IndicDialogue,Indoo Ki Jawani,1957132233,1169,"पहले पता होता कि तुम्हारी सोच इतनी घटिया है और इतना शक करती हो।
मैं तुम्हारे घर में कदम नहीं रखता।
अनपढ़ गंवार।
नहीं, ऐसे मत देखो मुझे।
बेकार में इतना उत्साहित था मैं।","पता है, ____ बात करने के बाद, मैंने पाकिस्तान में एक दोस्त को फ़ोन करके बताया।","पता है, तुमसे बात करने के बाद, मैंने पाकिस्तान में एक दोस्त को फ़ोन करके बताया।",तुमसे
IndicDialogue,Guilty,1956804853,58,"‎-टैब में डाल दे, भाई। शुक्रिया। ‎-बस बता रही हूँ।
‎-ऐ, नानकी! सुट्टा, सुट्टा! ‎-हम जैम कर रहे हैं ना?
‎- ताशी, तू पता है क्या है? ‎- क्या?
‎ तू वीजे का टट्टा है।
‎वो भी लेफ़्ट वाला।","‎ अगर मैं वीजे का टट्टा हूँ, ____ मेरा वाला है।","‎ अगर मैं वीजे का टट्टा हूँ, तू मेरा वाला है।",तू
IndicDialogue,The White Tiger,1957077990,106,"‏जो एक पीढ़ी में ‏सिर्फ़ एक बार पैदा होता है?
‏द व्हाइट टायगर।
‏और तुम वही हो। द व्हाइट टायगर।
‏मैं तुम्हें यहाँ से दूर, ‏हमारी महान राजधानी, दिल्ली के
‏किसी स्कूल का वज़ीफ़ा दिलाऊँगा।","‏-बाबा, ____ पता है इसे क्या कहते हैं? ‏-क्या कहते हैं?","‏-बाबा, आपको पता है इसे क्या कहते हैं? ‏-क्या कहते हैं?",आपको
IndicDialogue,Lust Stories 2,1958186552,444," सामी, मैं नहीं कर सकती।
मैं अभी ये चीज़ नहीं संभाल सकती।
और मेरा... मेरा दिमाग फट रहा है।
सुन, तू अंदर जा, नहीं तो मैं आ रही हूँ वहाँ। मुझे आना ही पड़ेगा।
वो सीमा! और किसके साथ?",____ लगता है उसका किसी के साथ चक्कर है?,तुझे लगता है उसका किसी के साथ चक्कर है?,तुझे
IndicDialogue,Indoo Ki Jawani,1957132233,1653,"तू निकल यहाँ से, इससे पहले मेरी बदनामी हो।
यहाँ से हिलूँगा नहीं जब तक तुम मुझे अंदर नहीं लेती।
हाँ, बस उसी चक्कर में वापस आया ना तू।
कैसे भी करके अंदर घुसना है तुझे।
मैं पागल नहीं हूँ। समझे?",मैं ____ अंदर आने नहीं दूँगी। निकल।,मैं तुझे अंदर आने नहीं दूँगी। निकल।,तुझे
IndicDialogue,Indoo Ki Jawani,1957132233,924,"चल ठीक है, रखती हूँ।
तू अपना ख्याल रखना, ठीक है?
हाँ मम्मी।
शुभ रात्री मम्मी।
-सॉरी। - कोई बात नहीं।","था तो नहीं, ____ भोलेपन ने पागल बना दिया।","था तो नहीं, तुम्हारे भोलेपन ने पागल बना दिया।",तुम्हारे
IndicDialogue,Shehzada,1958077493,1021,"तो गेम ओवर।
तो, थोड़ा, थोड़ा।
तुम्हें यहाँ कल होना चाहिए था।
कहाँ थे तुम?
किसी ने मुझे बुलाया ही नहीं।",____ बाप हॉस्पिटल में है।,तुम्हारा बाप हॉस्पिटल में है।,तुम्हारा
IndicDialogue,Jaane Jaan,1958289341,740,"उस दिन तो आपने कहा था, आप जानती नहीं हैं इन्हें।
हाँ।
मैं नहीं चाहती इसकी परछाई मुझपे, या मेरी बेटी पे पड़े।
मुझे इससे कोई लेना-देना नहीं है।
अब क्या किया है इसने?",____ आखिरी बार कब मिली इनसे?,आप आखिरी बार कब मिली इनसे?,आप
IndicDialogue,Madam Chief Minister,1957179704,652,"अभी तो तारा को बहुत दूर जाना है।
बहुत लंबा सफर है इसका।
सुंदर, जा बेटा, रिक्शा मंगा।
अरे दद्दा तुम कहाँ चले?
अरे भई अपने घर और कहाँ।","जनता ने ____ चुनके भेजा है ना,","जनता ने तुझे चुनके भेजा है ना,",तुझे
IndicDialogue,Indoo Ki Jawani,1957132233,965,"तुम्हें कैसे पता कि वो लड़की उसकी नई गर्लफ्रेंड है?
उसकी दोस्त, बहन, रिश्तेदार, कोई भी हो सकती है।
बिलकुल नहीं, वो उसकी दोस्त बहन या रिश्तेदार।
जिस तरीके से सतीश को पकड़ के बैठी थी,
कोई भी बता दे, लड़का लड़की में क्या चल रहा है।",अब ____ मुझे ज्ञान मत देना कि लड़की को बाइक पर चढ़ने से,अब तुम मुझे ज्ञान मत देना कि लड़की को बाइक पर चढ़ने से,तुम
IndicDialogue,Indoo Ki Jawani,1957132233,678,"चलो हटाओ एक तरफ।
अगर तुम्हें नहीं मिलना, कोई बात नहीं।
ज्यादा सोचेगी तो लड़का निकल जाएगा हाथ से।
निकलता है तो निकलने दे।
जल्दबाजी में गलत लड़के को नहीं बुलाना घर पे।",____ ना रहने दे इंदू।,तू ना रहने दे इंदू।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,919,"क्या हुआ?
वैसे तू खुद इतना समझदार है,
फिर भी एक बार याद दिलाना मेरा काम है।
पूरा बचपन तूने देखा है मुझे वेस्टर्न पहनते,
मैं अब अपनी मर्ज़ी से कुर्तियाँ पहनती हूँ,","-न तेरे... -क्या हो गया है ____ सबको, यार?","-न तेरे... -क्या हो गया है आप सबको, यार?",आप
IndicDialogue,Haseen Dillruba,1957295757,822,"‎♪  निकल जा तू  ♪
‎♪  कि मेरे दिल ने कहा मुझसे  ♪
‎चाय मिलेगी?
‎♪  फिसल जा तू  ♪
‎चाय पियोगे?",‎____ बनाओगी?,‎तुम बनाओगी?,तुम
IndicDialogue,Jaane Jaan,1958289341,1141,"मैंने अभी-अभी आपको देखा, पुलिस थाने के सामने।
अभी-अभी?
बड़ी दूर की नज़र है आपकी।
अभी मतलब, अभी कुछ देर पहले।
आप… शायद गुज़री थी न, पुलिस थाने के सामने से?",____ मेरा पीछा कर रहे हैं?,आप मेरा पीछा कर रहे हैं?,आप
IndicDialogue,Good Newwz,1956816836,1702,"भाईसाहब हमें यहाँ आए सात महीने हो गए।
कभी बैठकर आपके साथ आमने-सामने बात नहीं हुई।
तो मैंने सोचा बाहर ही बुला लेता हूँ आपको कहीं।
वो क्या है कि घर में तो दो मिनट में ही बाहर निकलो हो जाता है।
हे-हे-हे।",____ तो पता ही है जी। दूसरी बात ये है कि,आपको तो पता ही है जी। दूसरी बात ये है कि,आपको
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,655,"आई नो कि तू डर रहा है कि पराया देश, अनजान लड़की
पर मेरा भरोसा कर,
मैं हूँ न।
हाय!
कहाँ है तू?","कुत्ते की रोटी खा ले ____, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।","कुत्ते की रोटी खा ले तू, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।",तू
IndicDialogue,The White Tiger,1957077990,1762,"‏ नमस्कार, मेरा नाम अशोक शर्मा है।
‏मैं इस गाड़ी का मालिक हूँ। ‏इसकी ज़िम्मेदारी मेरी है, ड्राइवर की नहीं।
‏यह बहुत अफ़सोसनाक हादसा है, ‏पर बहुत देर हो चुकी है…
‏ मैंने अपने मालिकों से ‏अलग रास्ता अपनाया।
‏अब मैं भी रोशनी में रहता हूँ।","‏ मुझे ____ बेटे की ‏मौत का बहुत अफ़सोस है, आंटी।","‏ मुझे आपके बेटे की ‏मौत का बहुत अफ़सोस है, आंटी।",आपके
IndicDialogue,Darlings,1957768015,187,"‎फिर काली नीली पापड़ माफ़िक ‎थोबड़ा हो जाएँगा।
‎अदरक वाली चाय भी हलक से ‎उतरेंगा नहीं। दारू क्या घंटा पिएँगा?
‎-सुरक्षित है न? ‎-अरे, ज़्यादा चिंता मत करो।
‎थोड़ा तकलीफ़ होएगा, ‎लेकिन ज़िंदगी सुरक्षित रहेगा।
‎-हमज़ा भाई मान गए क्या? ‎-हाँ।","‎अच्छा, पर अभी ____ दोनों ‎नाके पर प्रचार मत करो।","‎अच्छा, पर अभी तुम दोनों ‎नाके पर प्रचार मत करो।",तुम
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,1838,"हो गया काम?
हो गया।
कहा ही था, हो जाएगा।
कैसे किया?
अब वो तो ट्रेड सीक्रेट है न, मैडम, वो कैसे बता सकता हूँ।",पर ____ बुरी नहीं बनी न?,पर आप बुरी नहीं बनी न?,आप
IndicDialogue,Axone,1956818787,792,"अरे यार सब एकसाथ रहती हैं तो उसमें मेरी क्या गलती है?
तेरे ना बहानों से मैं पक चुकी हूँ। बहुत हो चुका है तेरा!
अरे यार इसको डॉक्टर अंकल के पास ले जाना पड़ गया था। दिल का दौरा पड़ा था इसको।
- दिल का दौरा? - और नहीं तो क्या!
ये देख दवाइयाँ... ये देख डॉक्टर अंकल","____ खा ना यार दवाई, अंकल ने बोला था ना। इस समय शाम को लेते हैं एक।","तू खा ना यार दवाई, अंकल ने बोला था ना। इस समय शाम को लेते हैं एक।",तू
IndicDialogue,Shehzada,1958077493,79,"ये बच्चा मामूली ज़िंदगी जिएगा,
और मेरा बेटा इसकी जगह पे राज करेगा राज।
ये धोखे से भी बढ़कर है।
-ये पाप है। -चुप कर!
एक बच्चे को अपनी माँ से अलग मत कीजिए।",मैंने ____ ऐसा नहीं करने दूँगी।,मैंने तुम्हें ऐसा नहीं करने दूँगी।,तुम्हें
IndicDialogue,Indoo Ki Jawani,1957132233,243,"-मम्मी, मैं दोस्तों के पास जा रहा हूँ। -हाँ?
ठीक है और खाना खा लो।
-नहीं, मैं नहीं करूँगा। -ठीक है।
किट्टू भाई, कैसे हो?
प्रवेश परीक्षा की तैयारी कैसी चल रही है?","भाई, इसी के लिए तो ____ बुलाया है।","भाई, इसी के लिए तो तुझे बुलाया है।",तुझे
IndicDialogue,Indoo Ki Jawani,1957132233,1937,"-तुम्हें घर जाना चाहिए। -हाँ बेटा, घर जाओ।
ये भी तो खड़ा है यहाँ।
कौन?
मेरी उम्र के आसपास है।
यह कैसा मामला है?",-आधार बनाएगा? -उससे ____ क्या मतलब है?,-आधार बनाएगा? -उससे तुम्हारा क्या मतलब है?,तुम्हारा
